"referencia"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyContinuousItem__lua_logic_5__e60bb0046b.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyContinuousPanel__lua_logic_5__3677102094.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyContinuousItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyContinuousPanel__lua_logic_5__3677102094.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyContinuousPanel"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyContinuousPanel__lua_logic_5__3677102094.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyItem__lua_logic_5__f04ac2be1e.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyItem__lua_logic_5__f04ac2be1e.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyItem2__lua_logic_5__362f378111.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyItem2"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyItem2__lua_logic_5__362f378111.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel__lua_logic_5__83489142a3.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel__lua_logic_5__83489142a3.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyPanel"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel__lua_logic_5__83489142a3.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel2__lua_logic_5__dff7bd5695.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel2__lua_logic_5__dff7bd5695.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDailyPanel2"
"T:\Guia Archivos\analisis\text-assets\AChargeDailyPanel2__lua_logic_5__dff7bd5695.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayManyItem_3Version__lua_logic_5__ffd9ed25a1.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayManyItem_3Version"
"T:\Guia Archivos\analisis\text-assets\AChargeDayManyItem_3Version__lua_logic_5__ffd9ed25a1.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMoreItem__lua_logic_5__33a69b953d.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMoreItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMoreItem__lua_logic_5__33a69b953d.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMoreItem_3Version__lua_logic_5__18241819af.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMoreItem_3Version"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMoreItem_3Version__lua_logic_5__18241819af.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMorePanel__lua_logic_5__6cda743cd1.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMoreItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMorePanel__lua_logic_5__6cda743cd1.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMorePanel"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMorePanel_3Version__lua_logic_5__a7507b678e.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMoreItem_3Version7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeDayMorePanel_3Version__lua_logic_5__a7507b678e.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayMorePanel_3Version"
"T:\Guia Archivos\analisis\text-assets\AChargeDoublePanel__lua_logic_5__81861b0cb2.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDoublePanel"
"T:\Guia Archivos\analisis\text-assets\AChargeDoublePanel__lua_logic_5__81861b0cb2.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeManyDayItem__lua_logic_5__8e68ea1f0e.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeManyDayItem"
"T:\Guia Archivos\analisis\text-assets\AChargeManyDayItem__lua_logic_5__8e68ea1f0e.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeManyDayPanel_3Version__lua_logic_5__bb205b3399.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeDayManyItem_3Version7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeManyDayPanel_3Version__lua_logic_5__bb205b3399.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeManyDayPanel_3Version"
"T:\Guia Archivos\analisis\text-assets\AChargeMoreItem__lua_logic_5__2a1336b261.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMoreItem"
"T:\Guia Archivos\analisis\text-assets\AChargeMoreItem__lua_logic_5__2a1336b261.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeMoreItem2__lua_logic_5__4cfac9a209.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMoreItem2"
"T:\Guia Archivos\analisis\text-assets\AChargeMoreItem2__lua_logic_5__4cfac9a209.txt:GameLogic/AFireActivity/ActivityTemplate/AFireGoodsItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeMorePanel__lua_logic_5__03077449c6.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMoreItem7GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeMorePanel__lua_logic_5__03077449c6.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMorePanel"
"T:\Guia Archivos\analisis\text-assets\AChargeMorePanel2__lua_logic_5__7a0aeabf8d.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMoreItem27GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeMorePanel2__lua_logic_5__7a0aeabf8d.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeMorePanel2"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesItem__lua_logic_5__3bf0a0f40d.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeSeriesItemy"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesItem__lua_logic_5__3bf0a0f40d.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeSeriesNode"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesItem__lua_logic_5__3bf0a0f40d.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesNode__lua_logic_5__9ad6f1b2fd.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeSeriesNode"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesNode__lua_logic_5__9ad6f1b2fd.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesPanel__lua_logic_5__2d50fd595b.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeSeriesItem"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesPanel__lua_logic_5__2d50fd595b.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeSeriesPanel"
"T:\Guia Archivos\analisis\text-assets\AChargeSeriesPanel__lua_logic_5__2d50fd595b.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanel__lua_logic_5__79a7594c61.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelItemBGameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelDay"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanel__lua_logic_5__79a7594c61.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelz"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanel__lua_logic_5__79a7594c61.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanel_3Version__lua_logic_5__0f3fabad56.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanel"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanel_3Version__lua_logic_5__0f3fabad56.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanel_3Version"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelDay__lua_logic_5__3de73e0a27.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelDay"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelDay__lua_logic_5__3de73e0a27.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelGoods__lua_logic_5__d0f26a43ea.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelGoods"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelGoods__lua_logic_5__d0f26a43ea.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalTipsView"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelGoods__lua_logic_5__d0f26a43ea.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelItem__lua_logic_5__17546bc8cd.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelGoods"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelItem__lua_logic_5__17546bc8cd.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalPanelItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelItem__lua_logic_5__17546bc8cd.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalTipsView"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalPanelItem__lua_logic_5__17546bc8cd.txt:GameLogic/AFireActivity/ActivityTemplate/AFireItem"
"T:\Guia Archivos\analisis\text-assets\AChargeTotalTipsView__lua_logic_5__dce373bd31.txt:GameLogic/AFireActivity/ActivityTemplate/AChargeTotalTipsView"
"T:\Guia Archivos\analisis\text-assets\AchievementController__lua_logic_5__689bb51b96.txt:GameLogic/Achievement/AchievementController"
"T:\Guia Archivos\analisis\text-assets\AchievementController__lua_logic_5__689bb51b96.txt:GameLogic/Achievement/AchievementView"
"T:\Guia Archivos\analisis\text-assets\AchievementController__lua_logic_5__689bb51b96.txt:GameLogic/Achievement/AchiPopView"
"T:\Guia Archivos\analisis\text-assets\AchievementItem__lua_logic_5__97de3bd930.txt:GameLogic/Achievement/AchievementItem"
"T:\Guia Archivos\analisis\text-assets\AchievementItem__lua_logic_5__97de3bd930.txt:GameLogic/Achievement/AchiShareView"
"T:\Guia Archivos\analisis\text-assets\AchievementModel__lua_logic_5__09023f7212.txt:GameLogic/Achievement/AchievementModel"
"T:\Guia Archivos\analisis\text-assets\AchievementPanel__lua_logic_5__d652d9a13b.txt:GameLogic/Achievement/AchievementItem/GameLogic/Achievement/AchievementPointItem"
"T:\Guia Archivos\analisis\text-assets\AchievementPanel__lua_logic_5__d652d9a13b.txt:GameLogic/Achievement/AchievementPanel"
"T:\Guia Archivos\analisis\text-assets\AchievementPointItem__lua_logic_5__bd5339c604.txt:GameLogic/Achievement/AchievementPointItems"
"T:\Guia Archivos\analisis\text-assets\AchievementView__lua_logic_5__4d9b22f350.txt:GameLogic/Accident/AccidentPanel"
"T:\Guia Archivos\analisis\text-assets\AchievementView__lua_logic_5__4d9b22f350.txt:GameLogic/Achievement/AchievementPanel"
"T:\Guia Archivos\analisis\text-assets\AchievementView__lua_logic_5__4d9b22f350.txt:GameLogic/Achievement/AchievementView"
"T:\Guia Archivos\analisis\text-assets\AchievementView__lua_logic_5__4d9b22f350.txt:GameLogic/Achievement/ACollectCardPanel"
"T:\Guia Archivos\analisis\text-assets\AchievementView__lua_logic_5__4d9b22f350.txt:GameLogic/Achievement/AHandBookPanel"
"T:\Guia Archivos\analisis\text-assets\AchiFriendItem__lua_logic_5__258b133472.txt:GameLogic/Achievement/AchiFriendItemY"
"T:\Guia Archivos\analisis\text-assets\AchiFriendView__lua_logic_5__e4378e6ba0.txt:GameLogic/Achievement/AchiFriendItem"
"T:\Guia Archivos\analisis\text-assets\AchiFriendView__lua_logic_5__e4378e6ba0.txt:GameLogic/Achievement/AchiFriendView"
"T:\Guia Archivos\analisis\text-assets\AchiPopView__lua_logic_5__21447d5d62.txt:GameLogic/Achievement/AchiPopView"
"T:\Guia Archivos\analisis\text-assets\AchiShareHeadItem__lua_logic_5__5bd4c91bbd.txt:GameLogic/Achievement/AchiShareHeadItemR"
"T:\Guia Archivos\analisis\text-assets\AchiShareView__lua_logic_5__1b1450b748.txt:GameLogic/Achievement/AchiFriendView"
"T:\Guia Archivos\analisis\text-assets\AchiShareView__lua_logic_5__1b1450b748.txt:GameLogic/Achievement/AchiShareHeadItem"
"T:\Guia Archivos\analisis\text-assets\AchiShareView__lua_logic_5__1b1450b748.txt:GameLogic/Achievement/AchiShareView"
"T:\Guia Archivos\analisis\text-assets\AcitvityTrialController__lua_logic_5__22bda94b49.txt:GameLogic/ActivityTrial/AcitvityTrialController"
"T:\Guia Archivos\analisis\text-assets\ACModel__lua_logic_5__7071d92592.txt:GameLogic/AssetCheck/ACModel"
"T:\Guia Archivos\analisis\text-assets\ACModel__lua_logic_5__7071d92592.txt:GameLogic/AssetCheck/ACSceneObj"
"T:\Guia Archivos\analisis\text-assets\ACollectCardCollectItem__lua_logic_5__e3192d5a12.txt:GameLogic/Achievement/ACollectCardCollectItemT"
"T:\Guia Archivos\analisis\text-assets\ACollectCardCollectItem__lua_logic_5__e3192d5a12.txt:GameLogic/Achievement/ACollectCardSendView"
"T:\Guia Archivos\analisis\text-assets\ACollectCardCollectPanel__lua_logic_5__606cc47649.txt:GameLogic/Achievement/ACollectCardCollectPanel"
"T:\Guia Archivos\analisis\text-assets\ACollectCardCollectPanel__lua_logic_5__606cc47649.txt:GameLogic/Achievement/ACollectCardProItem2GameLogic/Achievement/ACollectCardCollectItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardController__lua_logic_5__46a3b03dee.txt:GameLogic/ACollectCard/ACollectCardControllerT"
"T:\Guia Archivos\analisis\text-assets\ACollectCardGatherPanel__lua_logic_5__751a205e1a.txt:GameLogic/Achievement/ACollectCardCollectItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardGatherPanel__lua_logic_5__751a205e1a.txt:GameLogic/Achievement/ACollectCardGatherPanel"
"T:\Guia Archivos\analisis\text-assets\ACollectCardGetView__lua_logic_5__09144d5ffa.txt:GameLogic/Achievement/ACollectCardGetViewu"
"T:\Guia Archivos\analisis\text-assets\ACollectCardGetView__lua_logic_5__09144d5ffa.txt:GameLogic/Achievement/ACollectCardItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardItem__lua_logic_5__dff6f15617.txt:GameLogic/Achievement/ACollectCardItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardListItem__lua_logic_5__c348c16c08.txt:GameLogic/Achievement/ACollectCardItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardListItem__lua_logic_5__c348c16c08.txt:GameLogic/Achievement/ACollectCardListItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardModel__lua_logic_5__c04f2f4d35.txt:GameLogic/Achievement/ACollectCardGetView"
"T:\Guia Archivos\analisis\text-assets\ACollectCardModel__lua_logic_5__c04f2f4d35.txt:GameLogic/Achievement/ACollectCardSendView"
"T:\Guia Archivos\analisis\text-assets\ACollectCardModel__lua_logic_5__c04f2f4d35.txt:GameLogic/ACollectCard/ACollectCardModel"
"T:\Guia Archivos\analisis\text-assets\ACollectCardPanel__lua_logic_5__efbe76a397.txt:GameLogic/Achievement/ACollectCardCollectPanel0GameLogic/Achievement/ACollectCardWeekPanel"
"T:\Guia Archivos\analisis\text-assets\ACollectCardPanel__lua_logic_5__efbe76a397.txt:GameLogic/Achievement/ACollectCardPanel"
"T:\Guia Archivos\analisis\text-assets\ACollectCardProItem__lua_logic_5__920b57092d.txt:GameLogic/Achievement/ACollectCardProItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardSendItem__lua_logic_5__a1813a0c74.txt:GameLogic/Achievement/ACollectCardSendItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardSendView__lua_logic_5__862dd824f6.txt:GameLogic/Achievement/ACollectCardItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardSendView__lua_logic_5__862dd824f6.txt:GameLogic/Achievement/ACollectCardSendItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardSendView__lua_logic_5__862dd824f6.txt:GameLogic/Achievement/ACollectCardSendView"
"T:\Guia Archivos\analisis\text-assets\ACollectCardTaskItem__lua_logic_5__4960e8c998.txt:GameLogic/Achievement/ACollectCardTaskIteml"
"T:\Guia Archivos\analisis\text-assets\ACollectCardWeekPanel__lua_logic_5__17b9a881d8.txt:GameLogic/Achievement/ACollectCardItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardWeekPanel__lua_logic_5__17b9a881d8.txt:GameLogic/Achievement/ACollectCardSendView"
"T:\Guia Archivos\analisis\text-assets\ACollectCardWeekPanel__lua_logic_5__17b9a881d8.txt:GameLogic/Achievement/ACollectCardTaskItem"
"T:\Guia Archivos\analisis\text-assets\ACollectCardWeekPanel__lua_logic_5__17b9a881d8.txt:GameLogic/Achievement/ACollectCardWeekPanel"
"T:\Guia Archivos\analisis\text-assets\ACPlayer__lua_logic_5__e7d8596cd5.txt:GameLogic/AssetCheck/ACModel"
"T:\Guia Archivos\analisis\text-assets\ACPlayer__lua_logic_5__e7d8596cd5.txt:GameLogic/AssetCheck/ACPlayer"
"T:\Guia Archivos\analisis\text-assets\ACPlayer__lua_logic_5__e7d8596cd5.txt:GameLogic/AssetCheck/ACSceneObj"
"T:\Guia Archivos\analisis\text-assets\ACPlayerBuilder__lua_logic_5__cd55341643.txt:GameLogic/AssetCheck/ACPlayerBuilder"
"T:\Guia Archivos\analisis\text-assets\ACPlayerBuilder__lua_logic_5__cd55341643.txt:GameLogic/Scene/Builder/PlayerBuilder"
"T:\Guia Archivos\analisis\text-assets\ACSceneObj__lua_logic_5__b8b5a086e4.txt:GameLogic/AssetCheck/ACSceneObjG"
